"","no.users","Discipline","pc.pro","Business","code.client","JD.Second","timespan.cbrt","inv.mlsto.log","client.totinv.log","pc.majpos.log","code.contact","Billing.Type","majority.pos","return.pdol","mlsto","Year"
"680",1,"Structural",100,"architect","C2881","multi-dwelling",5.16764925236362,8.4265148550471,7.21725999594439,4.60517018598809,NA,NA,"seniorpro",0.469237832874197,"2007.207",2007
"681",1,"Water",100,"internal","C2516","water management",1.91293118277239,8.04452210312408,9.03190126869645,4.60517018598809,NA,NA,"director",0.176724137931034,"2007.208",2007
"682",1,"Structural",100,"artist","C2425","art/sculpture",6.0550489465111,9.40107449504523,8.41396151927333,4.60517018598809,NA,NA,"director",0.230540625253944,"2007.209",2007
"683",1,"Structural",0,"manufacturer/supplier","C2499",NA,2.75892417638112,6.32687060604974,9.6750707470239,NA,NA,NA,NA,-0.59504132231405,"2007.210",2007
"684",3,"Structural",0,"manufacturer/supplier","C2499",NA,7.22404512390326,10.0057512587481,9.6750707470239,3.94216416234013,NA,NA,"seniortech",0.447289716001557,"2007.211",2007
"685",5,"Civil",70.34,"architect","C2498","water management",3.39121144301417,9.06309168411865,9.50949710794506,NA,NA,NA,NA,0.0894235133908307,"2007.212",2007
"686",2,"Structural",3.52,"environment","C2185",NA,8.23766138428092,9.32870666254175,8.66812383534513,NA,NA,NA,NA,0.246523388116308,"2007.213",2007
"687",1,"Structural",100,"architect","C2434",NA,0,5.20763903017889,7.97361363307215,4.60517018598809,NA,NA,"seniorpro",0.230769230769231,"2007.214",2007
"688",1,"Structural",100,"architect","C2434",NA,0,6.12392976205305,7.97361363307215,4.60517018598809,NA,NA,"seniorpro",0.230769230769231,"2007.215",2007
"689",1,"Structural",100,"builder","C2863","school",0,6.34707331336726,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.282051282051282,"2007.217",2007
"690",1,"Structural",100,"builder","C2863","school",0,6.34707331336726,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.282051282051282,"2007.218",2007
"691",3,"Structural",0,"architect","C2744","architectural house",6.24879976952624,9.5251271437152,11.3613823159112,4.22829253473184,NA,NA,"seniortech",-0.0314769975786925,"2007.219",2007
"692",4,"Civil",90.82,"gov",NA,"water management",6.73866410080533,10.2590963187954,10.1266311038503,4.3554259528767,NA,NA,"seniorpro",-0.578041267564032,"2007.223",2007
"693",9,"Civil",82.56,"architect","C2236","civil works to bldg",10.3508778145689,10.8695138517564,10.6552538157508,4.11463726548986,NA,NA,"seniorpro",-0.0351334672645499,"2007.224",2007
"694",7,"Civil",100,"developer/real estate","C2845","parks and open spaces",5.90594058362449,10.2532794334738,10.0198580354539,3.79188720418817,NA,NA,"gradpro",0.430503597122302,"2007.225",2007
"695",2,"Structural",52.94,"artist","C2397","art/sculpture",0,7.22254205072116,6.54949336218212,3.96915919679896,NA,NA,"director",0.0909090909090909,"2007.226",2007
"696",1,"Structural",100,"builder","C2863",NA,0,6.34707331336726,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.0989010989010989,"2007.227",2007
"697",1,"Structural",100,"gov","C2359",NA,2.41014226417523,7.82867785429148,7.86838054916533,4.60517018598809,NA,NA,"director",0.617647058823529,"2007.228",2007
"698",22,"Structural",53.41,"architect","C2108","health",12.6431542894309,14.3204949071147,12.8242972838027,3.76096753050819,NA,NA,"seniorpro",0.441506896897184,"2007.230",2007
"699",7,"Structural",97.99,"manufacturer/supplier",NA,"product development",13.8243356917939,11.7668115351196,11.6343463201746,3.99783366184126,NA,NA,"seniorpro",0.482148518081201,"2007.231",2007
"700",2,"Structural",94.92,"manufacturer/supplier","C2920","hospital",5.27763208790408,8.4265148550471,8.44279717778255,4.55303443156756,NA,NA,"director",-0.133638436997104,"2007.232",2007
"701",11,"Structural",50.51,"architect",NA,"school",12.1913761503868,13.047090761185,12.91462554624,3.77345035556421,NA,NA,"seniortech",0.541279764189243,"2007.233",2007
"702",1,"Structural",100,"architect","C2614",NA,2.92401773821287,6.55001415736395,9.64035239100384,4.60517018598809,NA,NA,"director",-0.411057692307692,"2007.234",2007
"703",6,"Structural",28.91,"architect","C2207","architectural house",11.1655403433168,10.3384618741761,9.33565056294163,NA,NA,NA,NA,0.394331897872981,"2007.235",2007
"704",7,"Structural",98.02,"architect","C2680","art/sculpture",9.80973626304803,11.7075066127039,10.949842397964,4.29660490261989,NA,NA,"director",0.1801937513552,"2007.236",2007
"705",4,"Structural",30.91,"artist","C2790","art/sculpture",8.92112140445635,9.56594913823546,9.17984508136626,NA,NA,NA,NA,-0.266356580047834,"2007.237",2007
"706",3,"Structural",85,"architect","C2680","architectural house",7.13349248972831,8.40375786792448,10.949842397964,4.44265125649032,NA,NA,"director",0.2512,"2007.238",2007
"707",1,"Structural",100,"artist","C2790",NA,3.55689330449006,7.0402204939272,9.17984508136626,4.60517018598809,NA,NA,"director",0.388888888888889,"2007.239",2007
"708",1,"Structural",100,"architect","C2236",NA,8.50864173023001,7.37311490920053,10.6552538157508,4.60517018598809,NA,NA,"director",0.285714285714286,"2007.240",2007
"709",2,"Structural",100,"builder","C2717",NA,5.59344471040698,8.59414569643105,8.31907146678818,4.60517018598809,NA,NA,"director",0.375,"2007.242",2007
"710",1,"Civil",100,"architect","C2236",NA,3.44821724038273,8.76298709166831,10.6552538157508,4.60517018598809,NA,NA,"director",0.296296296296296,"2007.243",2007
"711",1,"Structural",100,"internal","C2516","hospital",4.12128529980856,7.72331733863365,9.03190126869645,4.60517018598809,NA,NA,"director",0.375,"2007.244",2007
"712",1,"Civil",100,"architect","C2498",NA,2,7.42548289471785,9.50949710794506,4.60517018598809,NA,NA,"director",0.3125,"2007.245",2007
"713",1,"Structural",100,"builder","C2863",NA,0,6.34707331336726,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.923076923076923,"2007.246",2007
"714",1,"Structural",100,"manufacturer/supplier","C2920","membrane shade structure",2,6.34707331336726,8.44279717778255,4.60517018598809,NA,NA,"director",0.5625,"2007.247",2007
"715",1,"Structural",100,"builder","C2113","architectural house",2.0800838230519,7.44568560203537,8.32320059219371,4.60517018598809,NA,NA,"director",-0.601063829787234,"2007.248",2007
"716",1,"Structural",100,"architect","C2973","offices",6.86828545531999,8.68887911951459,8.96565903885552,4.60517018598809,NA,NA,"seniorpro",0.3,"2007.249",2007
"717",1,"Structural",100,"engineer",NA,"membrane shade structure",3.44821724038273,7.41178405035969,7.27931883541462,4.60517018598809,NA,NA,"director",1.01388888888889,"2007.250",2007
"718",1,"Structural",100,"builder","C2113","architectural house",1.44224957030741,6.98892719953965,8.32320059219371,4.60517018598809,NA,NA,"director",0.696428571428571,"2007.251",2007
"719",6,"Structural",42.29,"architect","C2108","school",7.79148753563923,10.5146991634031,12.8242972838027,NA,NA,NA,NA,0.428504444828079,"2007.252",2008
"720",1,"Structural",100,"manufacturer/supplier",NA,"school",4.6875481476536,7.26336404524141,9.53652198413664,4.60517018598809,NA,NA,"director",0.736111111111111,"2007.256",2007
"721",3,"Structural",51.59,"architect","C2020",NA,6.10017020039306,9.47646197173393,9.12785510033724,3.90479696033641,NA,NA,"seniorpro",0.0627615062761506,"2007.260",2007
"722",3,"Structural",67.02,"architect","C2020","architectural house",7.23042679252569,9.90327815057665,9.12785510033724,4.20499108230916,NA,NA,"director",0.362637362637363,"2007.261",2007
"723",1,"Structural",100,"architect","C2614","awning",0,6.52939487016121,9.64035239100384,4.60517018598809,NA,NA,"director",-0.0625,"2007.262",2007
"724",3,"Structural",33.33,"architect","C2481","architectural house",3.07231682568585,9.05512351446947,10.3115020747913,NA,NA,NA,NA,0.0593220338983051,"2007.263",2007
"725",3,"Water",100,"builder","C2782",NA,8.49018474877555,10.1186841650787,10.2428206928669,3.65996544394929,NA,NA,"seniorpro",0.35042735042735,"2007.264",2007
"726",2,"Structural",37.27,"architect","C2690","architectural house",7.856828007848,8.77433742175156,10.1896059030117,NA,NA,NA,NA,0.135957498188843,"2007.265",2008
"727",6,"Civil",46.9,"business","C2448","civil works to bldg",6.02765016014974,9.90527444383908,11.721464568612,NA,NA,NA,NA,-0.445309754204268,"2007.268",2007
"728",1,"Structural",0,"architect","C2634","industrial",4.70266937544151,7.6820743800996,8.65738982190952,NA,NA,NA,NA,0.301369863013699,"2007.269",2007
"729",1,"Structural",0,"builder","C2863","emergency services",1.91293118277239,7.98022775241868,8.34626251154896,NA,NA,NA,NA,2.87878787878788,"2007.273",2007
"730",8,"Civil",82.93,"environment","C2354",NA,7.60590492152278,11.1792993874895,10.0474749031134,3.55962461825667,NA,NA,"seniorpro",0.441039339719426,"2007.274",2007
"731",2,"Structural",79.17,"architect","C2314","architectural house",5.03968419957949,8.75718434252531,10.3335464065589,4.37159743918334,NA,NA,"director",0.0212014134275618,"2007.278",2008
"732",1,"Structural",100,"manufacturer/supplier","C2206","product development",6.31635959765638,8.19552812627186,8.59460783336366,4.60517018598809,NA,NA,"director",-0.0606508875739645,"2007.280",2007
"733",6,"Water",59.74,"developer/real estate","C2835","water harvesting",7.92109939504836,11.1145324023991,10.3435151049934,3.88711536972196,NA,NA,"seniorpro",0.358630049958128,"2007.281",2007
"734",17,"Civil",75.49,"developer/real estate","C2543","water management",12.7321935208338,12.0792478257175,11.2221456661813,4.14930612029607,NA,NA,"seniorpro",0.12813308182782,"2007.282",2007
"735",3,"Civil",24.48,"architect",NA,NA,4.25432086511501,9.41139837838686,9.27893316344179,NA,NA,NA,NA,-0.0421464505310229,"2007.283",2007
"736",8,"Civil",75.31,"architect","C2498","water management",10.5791449453884,10.5066592746504,9.50949710794506,3.71649462114691,NA,NA,"seniorpro",-0.0763295475031549,"2007.284",2007
"737",3,"Structural",27.4,"architect","C2933","architectural house",4.29084042702621,8.39605564756239,8.37429232777823,NA,NA,NA,NA,0.998712169993561,"2007.288",2007
"738",3,"Water",100.01,"environment","C2670",NA,5.60407866131077,9.38490676293988,12.1465200207945,4.45574167249616,NA,NA,"seniorpro",0.368766404199475,"2007.292",2007
"739",4,"Structural",56.66,"architect","C2474","architectural house",5.45136177849642,9.58575176553164,8.81424275163382,3.98080252082297,NA,NA,"seniorpro",0.500441306266549,"2007.293",2007
"740",1,"Structural",100,"builder","C2863","school",1.81712059283214,6.34707331336726,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.0989010989010989,"2007.297",2007
"741",1,"Structural",100,"builder","C2113","architectural house",0,6.98892719953965,8.32320059219371,4.60517018598809,NA,NA,"director",0.1875,"2007.299",2007
"742",1,"Structural",100,"builder","C2113","architectural house",4.32674871092222,7.15354917923421,8.32320059219371,4.60517018598809,NA,NA,"director",0.534246575342466,"2007.300",2007
"743",1,"Structural",100,"builder","C2113",NA,2.0800838230519,6.98892719953965,8.32320059219371,4.60517018598809,NA,NA,"director",0.979166666666667,"2007.301",2007
"744",3,"Structural",89.75,"builder","C2150","offices",3.97905720789639,8.28004295114684,10.5616710658512,4.37563122758502,NA,NA,"director",0.233928571428571,"2007.302",2007
"745",1,"Civil",100,"internal","C2516",NA,0,7.42548289471785,9.03190126869645,4.60517018598809,NA,NA,"director",0.1484375,"2007.303",2007
"746",1,"Structural",100,"builder","C2917","hospital",4.17933919638123,7.72331733863365,6.67708346124714,4.60517018598809,NA,NA,"director",0.351535836177474,"2007.304",2007
"747",2,"Structural",100,"internal","C2516","architectural house",8.18326947693415,7.18864049904548,9.03190126869645,4.60517018598809,NA,NA,"seniorpro",-0.192627857122971,"2007.306",2007
"748",2,"Structural",98.7,"architect","C2108","architectural house",7.31238281157316,8.92729014295958,12.8242972838027,4.59208494643944,NA,NA,"director",0.0228593568384347,"2007.307",2007
"749",4,"Civil",98.33,"developer/real estate","C2845",NA,7.84059484588363,9.69434235300386,10.0198580354539,4.38763587343839,NA,NA,"seniorpro",0.465395025132105,"2007.309",2007
"750",2,"Structural",100,"architect","C2262","architectural house",11.9976847385109,10.097047866841,8.89168349522497,4.60517018598809,NA,NA,"director",0.387728459530026,"2007.310",2007
"751",1,"Structural",100,"architect","C2236",NA,0,6.84176955520337,10.6552538157508,4.60517018598809,NA,NA,"director",0.464285714285714,"2007.311",2007
"752",1,"Structural",100,"architect","C2614",NA,2.75892417638112,8.52883696333608,9.64035239100384,4.60517018598809,NA,NA,"director",0.464968152866242,"2007.312",2008
"753",4,"Civil",100,"town planner","C2186","parks and open spaces",5.94392195276313,9.43811576672557,9.66667855285783,4.18783490530944,NA,NA,"director",0.224603395491233,"2007.315",2007
"754",3,"Structural",22.51,"developer/real estate",NA,NA,6.32470354341737,9.10569455770601,9.01066917684711,4.28151545307749,NA,NA,"seniortech",-0.00243605359317905,"2008.003",2008
"755",1,"Structural",100,"developer/real estate",NA,NA,6.60385449778925,7.23389238080442,7.13886699994552,4.60517018598809,NA,NA,"director",-0.0490566037735849,"2008.004",2008
"756",8,"Structural",13.35,"builder","C2150",NA,8.33475531289865,11.2076225218261,10.5616710658512,NA,NA,NA,NA,-0.260781030456461,"2008.005",2008
"757",11,"Structural",50.14,"builder","C2683","hospital",10.3602029347606,12.2716040745447,11.3839547423763,NA,NA,NA,NA,1.05075809067265,"2008.006",2008
"758",3,"Structural",47.39,"architect","C2875","architectural house",7.36191782095422,9.37535812465511,9.5446631573241,3.8584112359795,NA,NA,"director",0.461918555120123,"2008.008",2008
"759",1,"Structural",100,"architect","C2680","architectural house",7.45303991372083,8.2555436283364,10.949842397964,4.60517018598809,NA,NA,"director",-0.210822998872604,"2008.009",2008
"760",3,"Structural",75.28,"business","C2883",NA,7.28736163112184,8.44616398794505,7.43543801981455,4.32121449527712,NA,NA,"director",0.341250989707047,"2008.011",2008
"761",4,"Structural",21.26,"architect","C2875",NA,9.5023078418943,9.73779730917305,9.5446631573241,NA,NA,NA,NA,0.522915379864114,"2008.015",2008
"762",6,"Civil",78.53,"architect","C2671",NA,9.29476716448782,9.729979679782,8.85877094411018,3.74644056463847,NA,NA,"seniorpro",0.266209594539647,"2008.018",2008
"763",1,"Structural",100,"internal","C2516","architectural house",4.97318983326859,7.38804306063167,9.03190126869645,4.60517018598809,NA,NA,"director",0.729411764705882,"2008.025",2008
"764",2,"Water",100,"resources","C2596",NA,2.0800838230519,7.38463590231006,10.6812182694309,4.36881474070165,NA,NA,"director",0.0501792114695341,"2008.027",2008
"765",2,"Structural",60,"architect","C2056","architectural house",3.65930571002297,8.87458283674262,8.93047169529196,4.0943445622221,NA,NA,"director",0.406926406926407,"2008.028",2008
"766",3,"Water",100,"business",NA,NA,9.07347263870236,9.71186366075519,9.6168382798963,4.2581626474515,NA,NA,"seniorpro",-0.179951394008902,"2008.029",2008
"767",3,"Water",100,"environment","C2575","water management",5.66705110809706,10.5851878694444,9.52515111181622,3.86388263010021,NA,NA,"gradpro",0.769685039370079,"2008.030",2008
"768",3,"Structural",14.05,"architect","C2035",NA,3.47602664488645,8.83536212358934,9.65849708579191,4.05785345363969,NA,NA,"midtech",0.11539223437157,"2008.031",2008
"769",1,"Structural",100,"internal","C2516","art/sculpture",3.1748021039364,7.81037197479184,9.03190126869645,4.60517018598809,NA,NA,"director",0.352941176470588,"2008.033",2008
"770",2,"Structural",57.55,"architect","C2534","community",6.73131549726529,8.9810196960117,8.61420737312978,4.05265413516789,NA,NA,"director",0.0927541182320659,"2008.035",2008
"771",1,"Structural",100,"architect","C2614","architectural house",2.22398009056932,6.1818001077712,9.64035239100384,4.60517018598809,NA,NA,"director",0.294117647058824,"2008.037",2008
"772",2,"Water",100,"business",NA,"water management",5.11722994691205,9.55378711133355,9.45876173047466,4.02767042895411,NA,NA,"seniorpro",0.389250108365843,"2008.038",2008
"773",2,"Structural",26.95,"architect","C2020","architectural house",5.26563742817144,9.28516304551755,9.12785510033724,NA,NA,NA,NA,-0.345357381429526,"2008.040",2008
"774",2,"Structural",82.46,"architect","C2623","architectural house",5.90594058362449,8.18833487864295,7.75047266499523,4.41231332727875,NA,NA,"director",0.523864959254948,"2008.042",2008
"775",1,"Structural",100,"builder","C2863","health",0,6.30963347928108,8.34626251154896,4.60517018598809,NA,NA,"seniorpro",0.428571428571429,"2008.043",2008
"776",5,"Civil",69.18,"builder","C2683","civil works to bldg",8.25237152513943,10.6118850371318,11.3839547423763,3.88793520989906,NA,NA,"midpro",0.547954018594916,"2008.044",2008
"777",2,"Water",100,"internal","C2516",NA,1.81712059283214,7.66288798632277,9.03190126869645,4.00733318523247,NA,NA,"director",0.605809128630705,"2008.045",2008
"778",4,"Environmental Planning",85.68,"town planner",NA,"water management",8.27190383829689,10.0271003902469,9.93207500938804,4.33558994890029,NA,NA,"seniorpro",0.0842992623814542,"2008.048",2008
"779",2,"Structural",47.87,"internal","C2516","architectural house",3.39121144301417,7.84002818437473,9.03190126869645,NA,NA,NA,NA,-0.184105960264901,"2008.049",2008
"780",3,"Structural",43.86,"architect","C2056","architectural house",6.88238875047795,8.27534625563258,8.93047169529196,4.02784857093374,NA,NA,"midtech",0.157212317666126,"2008.051",2008
"781",3,"Structural",61.49,"architect","C2481","architectural house",5.63574079454424,9.4006759326394,10.3115020747913,4.11887455996538,NA,NA,"director",0.0993129294191131,"2008.052",2008
"782",5,"Structural",52.6,"architect","C2474","architectural house",6.75331341669382,9.60547034528541,8.81424275163382,NA,NA,NA,NA,0.247385111211313,"2008.053",2008
